region_id,boundary_name,boundary_parent,adm1_gid,source_region_name,parent_name,score,method,needs_review,decision
IND2-3930ef2532,Nellore,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3a5343370c,Haora,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3ba019b489,Supaul,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3c01fd4be0,Koraput,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3c3b65f98d,Chamba,Himachal Pradesh,IND.13_1,Himachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3d141d047e,Tirap,Arunachal Pradesh,IND.3_1,Arunachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3d2edfa838,Akola,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3d40b49149,Ukhrul,Manipur,IND.21_1,Manipur,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3dfa1fd0fa,Shimoga,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3e0850eb23,Latur,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3efd6142a8,Ranga Reddy,Telangana,IND.32_1,Telangana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3f244125b3,Pratapgarh,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3f8c0d3efc,Sitapur,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-3f917db7fc,Panna,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-400353ddaa,Mumbai Suburban,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4018269d50,Prakasam,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-40248eaf8e,Vellore,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-41a0822175,Chandauli,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-41b20fc285,Deoghar,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-425c8c5df8,Lawangtlai,Mizoram,IND.23_1,Mizoram,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-429caa8340,Navsari,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-42e9f9d3d1,Dindori,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4313f95160,Lunglei,Mizoram,IND.23_1,Mizoram,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4348b4213b,Kolar,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-437f3aa27f,Alwar,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4484c3c634,Raisen,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-44867f48e3,Banswara,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-44a322b557,Namsai,Arunachal Pradesh,IND.3_1,Arunachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-46730a9f6e,Mahesana,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4692642819,Nanded,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-46fc51718e,Kollam,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4710ca8b76,Sidhi,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-476f02ab6a,Dhamtari,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4786e52249,Gautam Buddha Nagar,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4806d018bd,Panipat,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-495f1690b5,Tirunelveli,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-49a1583339,Firozpur,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4a27d5b9e2,Jind,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4a8033e8bc,Sultanpur,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4aa34135be,Dantewada,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4ab4752af9,Amravati,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4ba9e0de99,Jorhat,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4ccf21c687,Dharwad,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4dcfb67cc8,Zunheboto,Nagaland,IND.24_1,Nagaland,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4dd64859a1,Purnia,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4e42c6ebbc,West Godavari,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4eeb3b3394,Latehar,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4ef49cb0e2,Dhaulpur,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4ef92c11c1,Aravalli,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4f730fb78f,Muzaffarpur,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4fa71fb06c,Longding,Arunachal Pradesh,IND.3_1,Arunachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-4fdd112b07,Jalor,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-507efa2eda,Lalitpur,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-50c3e04688,Bhind,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-51573e019b,Gandhinagar,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-51d2844b45,Sipahijala,Tripura,IND.33_1,Tripura,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5251d9c437,Barnala,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-525e4f494e,Chamrajnagar,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-53174ac4a1,North Garo Hills,Meghalaya,IND.22_1,Meghalaya,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5326e1c30d,Jamui,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-53b89028d4,Barpeta,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-54f9294ed1,Bundi,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-55302b6f37,Debagarh,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5597c7dd58,Mungeli,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-565eacdcb5,Adilabad,Telangana,IND.32_1,Telangana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-567ce1b3ec,Gorakhpur,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-569e94ee92,Khagaria,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-56d6b5797e,Srikakulam,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-571cd7d07d,Nainital,Uttarakhand,IND.35_1,Uttarakhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-578ffcfd18,Nicobar Islands,Andaman and Nicobar,IND.1_1,Andaman Nicobar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-57f417b0f3,East Khasi Hills,Meghalaya,IND.22_1,Meghalaya,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-586cd34480,Siddharth Nagar,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-586f19b421,Deoria,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-588c2522a3,Nabarangapur,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-58946efd24,Datia,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-58c11efcef,Kannur,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-58c6ee5eee,South West Garo Hills,Meghalaya,IND.22_1,Meghalaya,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-592b3b7880,Bijnor,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-596082e4a9,Mahoba,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5960d7d19e,Mau,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5a0319cf21,Bargarh,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5a16a46bee,Jalna,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5a5e091a88,Bhopal,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5d5ea0c2f4,Aurangabad,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5d6acd48ec,Golaghat,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5db9f91f98,Pudukkottai,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5e62fd5b46,Sangrur,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5e652ddebd,Mumbai City,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5f01f677b4,Champhai,Mizoram,IND.23_1,Mizoram,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5f0899857f,Shimla,Himachal Pradesh,IND.13_1,Himachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5f3e235f39,Barddhaman,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-5fb3d7a09b,Rajgarh,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6039e6e3b5,Karaikal,Puducherry,IND.27_1,Puducherry,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6039ff9f5a,Surat,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-60a211450e,Pathankot,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-60d904ad9d,Gomati,Tripura,IND.33_1,Tripura,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-60e0f64285,Wardha,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-60ecb968c2,Sheikhpura,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-617e5071fe,Kurnool,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-625a64bbbf,Shahjahanpur,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-63a6e285a5,Khowai,Tripura,IND.33_1,Tripura,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-65078ad79f,Kanpur Nagar,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-651203791c,Bid,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-656a390e74,Lohit,Arunachal Pradesh,IND.3_1,Arunachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-656e054276,Purbi Singhbhum,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-663239edbb,Guntur,Andhra Pradesh,IND.2_1,Andhra Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-665f8ca48c,Jodhpur,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-670ecd3dc2,Kurukshetra,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-67328a56ed,Changlang,Arunachal Pradesh,IND.3_1,Arunachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-678a1b97f5,Durg,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-68eaaaf463,Longleng,Nagaland,IND.24_1,Nagaland,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-69392d5cd8,Chittaurgarh,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6943543d0b,Ghaziabad,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-69741193fe,Hamirpur,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6a72640c75,Koppal,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6ad53da20a,Dakshina Kannada,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6b307c9e4e,Patan,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6b50002948,Nalbari,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6bd314fccd,Muktsar,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6be381d293,Madhepura,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6c82971997,Chikmagalur,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6cbe19ce48,Satna,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6cc3b077ae,Karimganj,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6cdd6da967,Araria,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6d08da3f6d,Morena,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6d3d7250c1,Sawai Madhopur,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6d40f03826,Udaipur,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6dae428d75,Anand,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6ddb082c28,Jaipur,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6df87b096d,Namakkal,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6e38873279,Jagatsinghapur,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6ec3d5d31c,Birbhum,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6ed5af4ea3,Gir Somnath,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6ee266aa2d,Sambhal,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6f1d1a79fb,Purba Medinipur,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6f555f36fa,Etawah,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-6fff64428d,Jhalawar,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7004f03b51,Sangli,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-706f247092,Pakur,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-70f8d22b6e,Jamnagar,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7135836608,Warangal,Telangana,IND.32_1,Telangana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-71462140c7,Tarn Taran,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-71a95b8544,Virudunagar,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7317a36734,Idukki,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-731f20ecfd,Puri,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7331b88588,Pashchim Champaran,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7374395168,Bishnupur,Manipur,IND.21_1,Manipur,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-737ccc5a06,Chikballapura,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-738fd5352b,Pashchim Medinipur,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-73b716b231,Thoothukkudi,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-741970df5a,Agra,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-74c79ea5fe,Bhadrak,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-74e653d99f,Bulandshahr,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-74eb80189b,Bidar,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-751e013363,Kinnaur,Himachal Pradesh,IND.13_1,Himachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-75972198fe,Rewari,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-76d2a2dfc8,Gwalior,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-771a7d24f7,Darjiling,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-77200f06d7,Sivasagar,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-77e623219f,Ujjain,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-78217948ff,Simdega,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-78a12b46cd,Malappuram,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-79258c5f8d,Jehanabad,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7a0110991c,Pune,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7b162cf03e,Porbandar,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7b3ed4d42e,Ahmadabad,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7b7d10df14,Mewat,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7c31977056,Ashoknagar,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7c874aabae,Sivaganga,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7d7bbc32de,Goalpara,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7dda16b063,Perambalur,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7e09f35f0a,Dahod,Gujarat,IND.11_1,Gujarat,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7e326ea468,Bhagalpur,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7f146e76d3,Saharanpur,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7f2f66af17,Tumkur,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-7f59fb4a9b,Dausa,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-819782a0b5,Gariaband,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8230ef55cc,Faizabad,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-824429aecb,Chhatarpur,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8290810ff7,Kozhikode,Kerala,IND.17_1,Kerala,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-82b5027d2b,Dhanbad,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-83bc3eae38,Seoni,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-83fe9fc337,Churu,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-845ab05a66,Saraikela-kharsawan,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-851ac7a496,Palwal,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-852d61a2db,Puducherry,Puducherry,IND.27_1,Puducherry,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8546c05f39,Tuensang,Nagaland,IND.24_1,Nagaland,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-86ef3bf1ea,Sukma,Chhattisgarh,IND.7_1,Chattisgarh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-872d669d75,Ambala,Haryana,IND.12_1,Haryana,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8776515865,Rupnagar,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-87c24382da,Ranchi,Jharkhand,IND.15_1,Jharkhand,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-881c407f46,Mayurbhanj,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-882aa92a6e,Shivpuri,Madhya Pradesh,IND.19_1,Madhya Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-889e0aba17,Jalpaiguri,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-88ae050740,Hingoli,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-88becb47c4,Bahraich,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8999627d09,Dibrugarh,Assam,IND.4_1,Assam,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-89cef32b6a,Katihar,Bihar,IND.5_1,Bihar,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-89fd71541a,Kolkata,West Bengal,IND.36_1,West Bengal,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8ac626d4fa,Nashik,Maharashtra,IND.20_1,Maharashtra,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8ce88f8d9a,Gadag,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8d1fd28071,Lahul & Spiti,Himachal Pradesh,IND.13_1,Himachal Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8d4d3b5a14,Udupi,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8d9dbd66cb,Rajsamand,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8de22b8dfd,West Tripura,Tripura,IND.33_1,Tripura,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8dff4a9f2b,Bareilly,Uttar Pradesh,IND.34_1,Uttar Pradesh,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8e25c0ce7a,Cuddalore,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8f4cf09b1a,West,NCT of Delhi,IND.25_1,Delhi,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8f74981219,Davanagere,Karnataka,IND.16_1,Karnataka,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-8fa6ef569f,Jharsuguda,Odisha,IND.26_1,Odisha,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-90c049d9ba,Bharatpur,Rajasthan,IND.29_1,Rajasthan,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-90d8c58b50,Ramanathapuram,Tamil Nadu,IND.31_1,Tamil Nadu,India,100.0,gid,False,accept: exact GADM GID_1 join
IND2-912d0ad684,Fatehgarh Sahib,Punjab,IND.28_1,Punjab,India,100.0,gid,False,accept: exact GADM GID_1 join
